,Date,User,Tweet,num_of_likes,num_of_retweet,CleanTweet,Subjectivity,Polarity,Score
32,2022-11-19 21:20:33+00:00,Aylaazari,@Thegrey8 Becosssss 😩,1,0,becosssss,0.0,0.0,Neutral
33,2022-11-19 14:55:45+00:00,Aylaazari,"@layiwasabi Niacinamide - The ordinary 
Salicylic acid - the ordinary
Alpha aburtin 10% -the ordinary 
And verve cleaner. I promise you you would thank me later.

I learnt all from Dr Vee pls add her and learn more.  https://t.co/Onvu9FFwEc",10,0,niacinamide ordinary salicylic acid ordinary alpha aburtin 10 ordinary verve cleaner i promise you you would thank me later i learnt all dr vee pls add her learn more,0.4,-0.05,Negative
34,2022-11-19 08:56:11+00:00,Aylaazari,@AfamDeluxo @johnysky22 Some of us cannot even speak the igbo to even teach the pikins 😩 ike gwuru,2,0,some us cannot even speak igbo even teach pikins ike gwuru,0.0,0.0,Neutral
35,2022-11-19 08:38:55+00:00,Aylaazari,"@foreverkingng @hi_chuckie @larmmy My point , is feelings can come from even your coworker, you can “catch” feelings anywhere must it be a date? Must you go on a date to cheat.just have to be a lousy person.  

Anyway I’m done talking about this. If you can’t see what I mean. Then let your truth be yours. 

ENDS.",0,0,my point is feelings can come even your coworker you can catch feelings anywhere must it be date must you go date cheat just have be lousy person anyway i m done talking about this if you can t see what i mean then let your truth be yours ends,0.59375,-0.40625,Negative
36,2022-11-19 08:36:12+00:00,Aylaazari,"@foreverkingng @hi_chuckie @larmmy Well, it’s my understanding. I am not putting anybody in a prison for ever because we are in a relationship. 

You should be able to have friends and meet people at will. You could tell me about it, i just have to decide to trust that you’d be faithful and be faithful myself.",0,0,well it s my understanding i am not putting anybody prison ever because we are relationship you should be able have friends meet people at will you could tell me about it i just have decide trust that you d be faithful be faithful myself,0.625,0.5,Positive
37,2022-11-19 08:33:56+00:00,Aylaazari,"@foreverkingng @hi_chuckie @larmmy Lmao, you don’t have to go for a date before feelings get ignited. You could be buying sand which at her/his store ever morning and feelings would arise. 

It’s your discipline that matters. Your claim to honesty and integrity that would prevent you from cheating.",0,0,lmao you don t have go date before feelings get ignited you could be buying sand which at her his store ever morning feelings would arise it s your discipline that matters your claim honesty integrity that would prevent you cheating,1.0,0.6,Positive
38,2022-11-19 08:27:39+00:00,Aylaazari,@foreverkingng @hi_chuckie @larmmy I think y’all are confusing my meaning of what date are and can be.,0,0,i think y all are confusing my meaning what date are can be,0.4,-0.3,Negative
39,2022-11-19 08:26:52+00:00,Aylaazari,"@hi_chuckie @larmmy Lmao, a date js an appointment to meet at a specific time you can have a date even with a child. Calm down and check the meaning of words.",0,0,lmao date js appointment meet at specific time you can have date even with child calm down check meaning words,0.5409722222222222,0.18611111111111112,Positive
40,2022-11-18 20:05:54+00:00,Aylaazari,@hi_chuckie @larmmy Nothing. Must you find something. I just can’t imagine not going out for coffe with the opposite sex even for just casual talk because of one person. A date doesn’t have to sexually inclined.,3,0,nothing must you find something i just can t imagine not going out coffe with opposite sex even just casual talk because one person date doesn t have sexually inclined,0.5666666666666668,-3.700743415417188e-17,Negative
42,2022-11-18 15:41:33+00:00,Aylaazari,@scad_official As long as you pay and don’t owe anybody squat. You good.,0,0,as long as you pay don t owe anybody squat you good,0.5,0.32499999999999996,Positive
43,2022-11-18 15:40:44+00:00,Aylaazari,None of it should matter. As long as you are not in debt and your life is peaceful that’s greater. I’d spend 70% of my earning on a house if it gives me peace cos that’s where you come back too after hustle. As long as you are happy !!!!! https://t.co/gapwH2H1iH,1,0,none it should matter as long as you are not debt your life is peaceful that s greater i d spend 70 my earning house if it gives me peace cos that s where you come back too after hustle as long as you are happy,0.4666666666666666,0.27499999999999997,Positive
44,2022-11-18 12:06:44+00:00,Aylaazari,@ChitownMike312 @Independent02 @nytimes @gtconway3d Reality pls rest,0,0,reality pls rest,0.0,0.0,Neutral
45,2022-11-18 10:40:38+00:00,Aylaazari,"@larmmy It is? Are you saying we should never ever go on dates ever ever. 

Seems a bit cruel. 😊 
I would even advise the other person to go out on dates. It’s cruel, to ask that of anybody",1,0,it is are you saying we should never ever go dates ever ever seems bit cruel i would even advise other person go out dates it s cruel ask that anybody,0.7916666666666666,-0.7083333333333334,Negative
46,2022-11-18 10:38:06+00:00,Aylaazari,"@aubrey2_lord @EmekaNuel We all have our struggles, some harder than others and that’s sad. 🫂 to you. But the solution is definitely not making a movie and tagging it queer.",1,0,we all have our struggles some harder than others that s sad you but solution is definitely not making movie tagging it queer,0.5,-0.19999999999999998,Negative
47,2022-11-18 08:35:40+00:00,Aylaazari,@kodak_whyt Stop stereotyping. You should know better than that. Disgusting!,0,0,stop stereotyping you should know better than that disgusting,0.75,-0.25,Negative
48,2022-11-18 08:29:00+00:00,Aylaazari,"Follow whoever you want to follow home. 

Chastity should be your decision not based on the desires or appreciation of  another person. https://t.co/VubVCyrvRS",0,0,follow whoever you want follow home chastity should be your decision not based desires or appreciation another person,0.0,0.0,Neutral
49,2022-11-18 08:18:26+00:00,Aylaazari,"@ChitownMike312 @Independent02 @nytimes @gtconway3d Maybe entry level engineers no person with years of experience would want to be disrespected for extra cash and possible grieving the next month after you get in, except maybe they were from poorer countries",0,0,maybe entry level engineers no person with years experience would want be disrespected extra cash possible grieving next month after you get except maybe they were poorer countries,0.3666666666666667,0.0,Neutral
50,2022-11-18 07:41:24+00:00,Aylaazari,@aubrey2_lord @EmekaNuel But you can’t have another earth now?,1,0,but you can t have another earth now,0.0,0.0,Neutral
51,2022-11-17 23:46:44+00:00,Aylaazari,"@RoadsideMum @ghosthermione @txadel_ It can’t be one size fits all. But asides actually moving the weight it’s hard to see what else to do. There are free therapy sessions in NI tho. 
The trained therapists actually try and suggest possible solutions to your issue. However, d weights still there",0,0,it can t be one size fits all but asides actually moving weight it s hard see what else do there are free therapy sessions ni tho trained therapists actually try suggest possible solutions your issue however d weights still there,0.5083333333333334,0.021666666666666667,Positive
52,2022-11-17 23:41:35+00:00,Aylaazari,@mazpa_md Dies 😂,1,0,dies,0.0,0.0,Neutral
53,2022-11-17 23:41:02+00:00,Aylaazari,"@RoadsideMum @ghosthermione @txadel_ How many peoples bills do you think they can actually cater for? It’s unrealistic. It’s not money to eat they need it usually money real money, plenty money or some illness that can’t be cured. The best thing to do is let ppl know you are there to listen tbf",0,0,how many peoples bills do you think they can actually cater it s unrealistic it s not money eat they need it usually money real money plenty money or some illness that can t be cured best thing do is let ppl know you are there listen tbf,0.4083333333333334,0.15833333333333333,Positive
54,2022-11-17 23:36:52+00:00,Aylaazari,Ore wa naru https://t.co/iSFEyvMekP,0,0,ore wa naru,0.0,0.0,Neutral
55,2022-11-17 23:31:59+00:00,Aylaazari,@ghosthermione @txadel_ @RoadsideMum So are you willing to pay their bills or actually remove the pain that is driving them to want to end it?,0,0,so are you willing pay their bills or actually remove pain that is driving them want end it,0.425,0.125,Positive
56,2022-11-17 23:29:27+00:00,Aylaazari,"@aubrey2_lord @EmekaNuel Abeg be real. There is no other earth. We are all here. So should black or Asian people want another earth because there are white bigots??
You have to develop a tougher skin and fight",1,0,abeg be real there is no other earth we are all here so should black or asian people want another earth because there are white bigots you have develop tougher skin fight,0.22166666666666668,0.019166666666666672,Positive
57,2022-11-17 23:27:47+00:00,Aylaazari,Dyg 😂 . Likeeee https://t.co/msUpRWJ7fp,1,0,dyg likeeee,0.0,0.0,Neutral
58,2022-11-17 23:05:59+00:00,Aylaazari,@DebbieAma_ @ArrDeeTweets Except the scripture and faith is all made up. 🙄 Rest.,0,0,except scripture faith is all made up rest,0.0,0.0,Neutral
59,2022-11-17 21:17:09+00:00,Aylaazari,@traysaayy Pot. Blue seal,0,0,pot blue seal,0.1,0.0,Neutral
60,2022-11-17 20:21:02+00:00,Aylaazari,@traysaayy Vaseline? The blue big drum?,0,0,vaseline blue big drum,0.1,0.0,Neutral
61,2022-11-17 16:31:42+00:00,Aylaazari,@NaijaSkywalker @Usouph @Mayorjakes Because the clowns are actually more than the hardworking ones. Michelle already spoke of the latter. She’s reminding you not to waste your time with the former. Simple.,1,0,because clowns are actually more than hardworking ones michelle already spoke latter she s reminding you not waste your time with former simple,0.17142857142857143,0.06,Positive
62,2022-11-17 14:29:32+00:00,Aylaazari,@dodobabs_ @traysaayy  this is us oo. Ehen,0,0,this is us oo ehen,0.0,0.0,Neutral
63,2022-11-17 13:45:32+00:00,Aylaazari,Lemao 😂 https://t.co/bwv9xaEiVD,1,0,lemao,0.0,0.0,Neutral
64,2022-11-16 23:47:08+00:00,Aylaazari,@aaay_ush @CorydonWW Ikr absorptions and secretions love love it.,1,0,ikr absorptions secretions love love it,0.6,0.5,Positive
65,2022-11-16 23:44:58+00:00,Aylaazari,My lover https://t.co/Vhmx3ylrNk,0,0,my lover,0.0,0.0,Neutral
66,2022-11-16 19:24:46+00:00,Aylaazari,@adigunmide God forbid their kind of love sha. 8 years + pining to be in a relationship and crushing on him since DA office. Like nahhhhhh,0,0,god forbid their kind love sha 8 years pining be relationship crushing him since da office like nahhhhhh,0.7999999999999999,0.5,Positive
68,2022-11-16 13:42:09+00:00,Aylaazari,@ManLikeLight_ @dipo_smart E Dey come now,0,0,e dey come now,0.0,0.0,Neutral
69,2022-11-16 13:40:36+00:00,Aylaazari,@dipo_smart @ManLikeLight_ Shatap 🤣. Like I said my life is easy I don’t try to make it difficult for whatever reason,0,0,shatap like i said my life is easy i don t try make it difficult whatever reason,0.9166666666666667,-0.033333333333333326,Negative
70,2022-11-16 12:37:19+00:00,Aylaazari,"I just no it’s a big red flag, Cos why do you want your life to be difficult? https://t.co/jugsC514wK",0,0,i just no it s big red flag cos why do you want your life be difficult,0.3666666666666667,-0.16666666666666666,Negative
71,2022-11-15 20:54:34+00:00,Aylaazari,@stellaattah_ @VictorIsrael_ God Abeg *10000,1,0,god abeg 10000,0.0,0.0,Neutral
72,2022-11-15 20:21:42+00:00,Aylaazari,@stellaattah_ @VictorIsrael_ It’s actually very funny my dear 😂 I had to laugh,1,0,it s actually very funny my dear i had laugh,0.55,0.3125,Positive
73,2022-11-14 22:40:47+00:00,Aylaazari,@BarryHerheart @mazpa_md Pls now,0,0,pls now,0.0,0.0,Neutral
74,2022-11-14 20:23:52+00:00,Aylaazari,@mazpa_md Pls do you have the new link?,1,0,pls do you have new link,0.45454545454545453,0.13636363636363635,Positive
75,2022-11-14 20:08:21+00:00,Aylaazari,@mazpa_md Pls what’s the new link?,0,0,pls what s new link,0.45454545454545453,0.13636363636363635,Positive
76,2022-11-14 20:07:35+00:00,Aylaazari,@mazpa_md Omggggggg I’m Fuxking screaming! There must be aGod because 😩,2,0,omggggggg i m fuxking screaming there must be agod because,0.0,0.0,Neutral
78,2022-11-13 23:19:02+00:00,Aylaazari,@chisompeterjob @mazpa_md My lover looking like a bag of money 😘,5,0,my lover looking like bag money,0.0,0.0,Neutral
81,2022-11-09 12:37:43+00:00,Aylaazari,@AfricanPolymath Lemao,1,0,lemao,0.0,0.0,Neutral
82,2022-11-09 11:27:16+00:00,Aylaazari,@AfricanPolymath 😂 stuck in a washing machine? Does that even make any sense. How can a human being be stuck in a washer?,0,0,stuck washing machine does that even make any sense how can human being be stuck washer,0.1,0.0,Neutral
83,2022-11-09 08:28:11+00:00,Aylaazari,@AfricanPolymath Stuck videos never make any sense. 🙄,1,0,stuck videos never make any sense,0.0,0.0,Neutral
84,2022-11-09 07:14:16+00:00,Aylaazari,@lifeofOliver_ Lmao 🤣,0,0,lmao,1.0,0.6,Positive
85,2022-11-09 01:36:02+00:00,Aylaazari,@bolu_ay Ta,0,0,ta,0.0,0.0,Neutral
86,2022-11-09 01:11:07+00:00,Aylaazari,Bleach is still a waste of time. I repeat colossal waste of time https://t.co/fHoC9ZQDKL,1,1,bleach is still waste time i repeat colossal waste time,0.26666666666666666,-0.03333333333333335,Negative
87,2022-11-08 18:43:10+00:00,Aylaazari,Didn’t understand luckiest girl alive https://t.co/LOI7Qmy1j8,0,0,didn t understand luckiest girl alive,0.4,0.1,Positive
88,2022-11-08 13:39:21+00:00,Aylaazari,What’s wrong with asking. Do Americans know all Nigerian artistes pls rest 🙄 . https://t.co/0j5XxUGPOu,2,0,what s wrong with asking do americans know all nigerian artistes pls rest,0.9,-0.5,Negative
89,2022-11-08 11:58:15+00:00,Aylaazari,@wonuola_e Waiting to go home and sit down and watch. Enola one was and still is my favourite movie.,0,0,waiting go home sit down watch enola one was still is my favourite movie,0.2888888888888889,-0.15555555555555559,Negative
90,2022-11-08 09:22:20+00:00,Aylaazari,@AfricanPolymath Haaaaa where is this coming from 😂,0,0,haaaaa where is this coming,0.0,0.0,Neutral
92,2022-11-07 23:37:54+00:00,Aylaazari,Very disrespectful mchhhew 😂 https://t.co/Aysnh2z5NX,0,0,very disrespectful mchhhew,0.3,0.2,Positive
94,2022-11-07 20:45:40+00:00,Aylaazari,@Thegrey8 @Jaydon225 @TypingCat @toperants 😩 I’m sorry,1,0,i m sorry,1.0,-0.5,Negative
97,2022-11-07 18:43:11+00:00,Aylaazari,@AnagalisArvensi @danielcranney Nahhh,1,0,nahhh,0.0,0.0,Neutral
100,2022-11-07 18:19:24+00:00,Aylaazari,This is a very silly list!!! https://t.co/BdkwTUuXwK,0,0,this is very silly list,1.0,-1.0,Negative
101,2022-11-07 18:15:21+00:00,Aylaazari,"Yet, we have barely seen him fight. Just gist and vibes. 

Pls 🙄 https://t.co/BdkwTUN6KS",0,0,yet we have barely seen him fight just gist vibes pls,0.1,0.05,Positive
102,2022-11-07 17:46:31+00:00,Aylaazari,@Jaydon225 Lmao 🤣,0,0,lmao,1.0,0.6,Positive
103,2022-11-07 16:34:18+00:00,Aylaazari,@Jaydon225 Who be that?,0,0,who be that,0.0,0.0,Neutral
104,2022-11-07 14:02:48+00:00,Aylaazari,@DavidOnadiran @SheikhAnalo You don’t have to support PO but you can acknowledge a candidate evading debates in a democracy is simply wrong.,2,0,you don t have support po but you can acknowledge candidate evading debates democracy is simply wrong,0.9,-0.5,Negative
105,2022-11-06 22:13:30+00:00,Aylaazari,There is Twitter and there YouTube for a reason or??? https://t.co/kZSPgsCRl8,0,0,there is twitter there youtube reason or,0.0,0.0,Neutral
106,2022-11-06 21:38:19+00:00,Aylaazari,Luffffy 😭 https://t.co/vJOJxTIIrn,0,0,luffffy,0.0,0.0,Neutral
107,2022-11-06 20:58:30+00:00,Aylaazari,"It’s sad I don’t have anybody to go see this movie with, very very sad. https://t.co/20rIvNbfG0",0,0,it s sad i don t have anybody go see this movie with very very sad,1.0,-0.575,Negative
108,2022-11-06 20:01:03+00:00,Aylaazari,This makes tears flow freely from my eyes https://t.co/sEqd7QysFj,0,0,this makes tears flow freely my eyes,0.8,0.4,Positive
109,2022-11-06 19:59:54+00:00,Aylaazari,I was about to go mad 😂 https://t.co/mD0CgMPXz6,1,1,i was about go mad,1.0,-0.625,Negative
110,2022-11-06 18:09:43+00:00,Aylaazari,@_itsomo Is a lie deep down you believe,0,0,is lie deep down you believe,0.34444444444444444,-0.07777777777777779,Negative
111,2022-11-06 01:32:33+00:00,Aylaazari,@Ogamdi_ @KhaySleek 😂 e remain you,0,0,e remain you,0.0,0.0,Neutral
112,2022-11-05 15:59:16+00:00,Aylaazari,@RiezSeulement @Jaydon225 @Letter_to_Jack Lmao the question was to keep the 40% I doubt they have any say as to what I use the 40% for,1,0,lmao question was keep 40 i doubt they have any say as what i use 40,1.0,0.6,Positive
113,2022-11-05 15:56:16+00:00,Aylaazari,@franksolns @Jaydon225 @Letter_to_Jack I don’t even want to be put to the test 😭,1,0,i don t even want be put test,0.0,0.0,Neutral
114,2022-11-05 15:55:53+00:00,Aylaazari,"@franksolns @Jaydon225 @Letter_to_Jack Gbam, the temptation would be too much. That’s why I said I’d rather not be part of it. But Nigeria being what it is, reporting or refusing not to do it as a person who may actually use it for good May not be complete wise.",1,0,gbam temptation would be too much that s why i said i d rather not be part it but nigeria being what it is reporting or refusing not do it as person who may actually use it good may not be complete wise,0.44000000000000006,0.33999999999999997,Positive
115,2022-11-05 15:52:33+00:00,Aylaazari,"@RiezSeulement @Jaydon225 @Letter_to_Jack Yh, Cos it’s looted money of the nation, give it back to the nation is what I think?",0,0,yh cos it s looted money nation give it back nation is what i think,0.0,0.0,Neutral
116,2022-11-05 14:22:17+00:00,Aylaazari,@RiezSeulement @Jaydon225 @Letter_to_Jack Lol I didn’t say anything about keeping any part of the money tho ??,0,0,lol i didn t say anything about keeping any part money tho,0.7,0.8,Positive
117,2022-11-05 14:00:23+00:00,Aylaazari,@RiezSeulement @Jaydon225 @Letter_to_Jack What lifestyle are you talking about,0,0,what lifestyle are you talking about,0.0,0.0,Neutral
118,2022-11-05 10:25:52+00:00,Aylaazari,"@Jaydon225 @Letter_to_Jack Again idk, what are your thoughts?",0,0,again idk what are your thoughts,0.0,0.0,Neutral
119,2022-11-05 10:25:40+00:00,Aylaazari,"@Jaydon225 @Letter_to_Jack Honestly, I’d rather not be part, but is it not false piety to claim one wouldn’t do it, knowing fully well someone would eventually do it and just take the money for themselves. As opposed, to say charity orgs with a track record of helping ppl getting that money.",1,0,honestly i d rather not be part but is it not false piety claim one wouldn t do it knowing fully well someone would eventually do it just take money themselves as opposed say charity orgs with track record helping ppl getting that money,0.75,0.4,Positive
120,2022-11-05 10:22:55+00:00,Aylaazari,"@Jaydon225 @Letter_to_Jack Jide* 

But idk what do you think?

Because truth is, it would be done one way or the other, I’d rather someone I believe would do well with the money do it and than someone that would keep to themselves? Again, what do you think?",1,0,jide but idk what do you think because truth is it would be done one way or other i d rather someone i believe would do well with money do it than someone that would keep themselves again what do you think,0.375,-0.125,Negative
121,2022-11-05 10:22:30+00:00,Aylaazari,"@Jaydon225 @Letter_to_Jack Jude this is hard even for me I took sometime to think about it. If it were in a saner climate, I’d automatically report it. But, If I’m being honest gan gan I think it may be better to do it and redistribute the money to help struggling Nigerian businesses.",0,0,jude this is hard even me i took sometime think about it if it were saner climate i d automatically report it but if i m being honest gan gan i think it may be better do it redistribute money help struggling nigerian businesses,0.6472222222222223,0.26944444444444443,Positive
122,2022-11-04 20:31:46+00:00,Aylaazari,This prayer is underrated!!!! https://t.co/B2k4okID7a,0,0,this prayer is underrated,0.0,0.0,Neutral
123,2022-11-03 16:39:15+00:00,Aylaazari,@Diekolopemi2 @Aunty_Barbie @ulxma God would punish these ones in particular,4,0,god would punish these ones particular,0.3333333333333333,0.16666666666666666,Positive
124,2022-11-01 12:00:47+00:00,Aylaazari,@AkayanSteve Normally,1,0,normally,0.6499999999999999,0.15,Positive
126,2022-10-31 23:06:07+00:00,Aylaazari,I tried not to laff but I did 😂 https://t.co/aorul8Bi3q,1,0,i tried not laff but i did,0.0,0.0,Neutral
127,2022-10-31 20:04:24+00:00,Aylaazari,"@JameelHassan_ He made it possible for black people to dream, to hope, to see themselves capable of more. All round the world.",1,0,he made it possible black people dream hope see themselves capable more all round world,0.5466666666666666,0.06666666666666667,Positive
128,2022-10-30 19:12:17+00:00,Aylaazari,"@Jaydon225 @Thegrey8 @Naija_PR Pls do, he’s in my thoughts too. Such a promising young man.",2,0,pls do he s my thoughts too such promising young man,0.4666666666666666,0.10000000000000002,Positive
129,2022-10-30 19:08:07+00:00,Aylaazari,@Jaydon225 @Thegrey8 @Naija_PR Very sad,2,0,very sad,1.0,-0.65,Negative
130,2022-10-25 19:43:51+00:00,Aylaazari,Nothing questionable most of the trade was from West Africa. https://t.co/xYSKsWwkc6,0,0,nothing questionable most trade was west africa,0.75,0.0,Neutral
132,2022-10-25 05:41:07+00:00,Aylaazari,@lyrixx47 @yabaleftonline But there is no sin here,0,0,but there is no sin here,0.0,0.0,Neutral
133,2022-10-25 05:37:02+00:00,Aylaazari,@tashrry @langa_soleil There was nothing down bringing about this post.,0,0,there was nothing down bringing about this post,0.2888888888888889,-0.15555555555555559,Negative
134,2022-10-24 17:35:40+00:00,Aylaazari,@PokemanZ0N6 At this point it’s better I watch this Wano’s fight as a whole. I have even forgotten the Luffys fight k watched last three weeks.,0,0,at this point it s better i watch this wano s fight as whole i have even forgotten luffys fight k watched last three weeks,0.32222222222222224,0.2333333333333333,Positive
135,2022-10-24 08:28:02+00:00,Aylaazari,@Thegrey8 @ChuksHorseman @Mayoveli Lmao it’s not. Great guy? Lewllll,0,0,lmao it s not great guy lewllll,0.875,0.09999999999999998,Positive
136,2022-10-24 06:51:07+00:00,Aylaazari,How does the dude get so strong if he never battles with anybody tho? https://t.co/2W2rXUUliN,0,0,how does dude get so strong if he never battles with anybody tho,0.7333333333333333,0.4333333333333333,Positive
137,2022-10-23 17:39:03+00:00,Aylaazari,"@bolu_ay Agreed, but for now how can they say all four combined 🤣. Very disrespectful.",0,0,agreed but now how can they say all four combined very disrespectful,0.3,0.2,Positive
138,2022-10-23 17:37:30+00:00,Aylaazari,@LorTomo2 I eat and breathe One piece,1,1,i eat breathe one piece,0.0,0.0,Neutral
139,2022-10-23 17:37:20+00:00,Aylaazari,@LorTomo2 You are a joker,0,0,you are joker,0.0,0.0,Neutral
140,2022-10-23 17:35:25+00:00,Aylaazari,@bolu_ay Chai you ppl forget so easily. How can you say a whole Big mama’s first hand is weakest 🤣. How? When luffy won sef it was pity win. Pls don’t underestimate my Kuri. A fellow donut lover,0,0,chai you ppl forget so easily how can you say whole big mama s first hand is weakest how when luffy won sef it was pity win pls don t underestimate my kuri fellow donut lover,0.37777777777777777,0.2638888888888889,Positive
141,2022-10-23 17:03:00+00:00,Aylaazari,@bolu_ay Let me bend.,0,0,let me bend,0.0,0.0,Neutral
142,2022-10-23 17:02:13+00:00,Aylaazari,@bolu_ay Pls be guided. Zoro is still a fucking king,0,0,pls be guided zoro is still fucking king,0.8,-0.6,Negative
143,2022-10-23 13:26:03+00:00,Aylaazari,"You say grab seat yet you no tell us anything…
Is like sinwi? https://t.co/AhNMOE7z3a",0,1,you say grab seat yet you no tell us anything is like sinwi,0.0,0.0,Neutral
145,2022-10-22 08:32:33+00:00,Aylaazari,@Curious_Jonn Do you mean banga soup or banger soup?,0,0,do you mean banga soup or banger soup,0.6875,-0.3125,Negative
146,2022-10-22 08:31:57+00:00,Aylaazari,@bunmi_grey I think I would use this as someone asked me this question yesterday. I would post their reply. Cos I’m tired of this question 🙋🏾,4,0,i think i would use this as someone asked me this question yesterday i would post their reply cos i m tired this question,0.7,-0.4,Negative
147,2022-10-22 07:56:18+00:00,Aylaazari,@adejibo One hour ish,1,0,one hour ish,0.0,0.0,Neutral
148,2022-10-22 07:42:05+00:00,Aylaazari,@adejibo It’s shorter to finish and easier to understand,0,0,it s shorter finish easier understand,0.0,0.0,Neutral
149,2022-10-20 15:22:55+00:00,Aylaazari,"I can’t wait, I love Teletubbies so so so much. I even binge watched some on YouTube last year ☺️ https://t.co/tWhnYAqkFx",1,0,i can t wait i love teletubbies so so so much i even binge watched some youtube last year,0.2888888888888889,0.2333333333333333,Positive
150,2022-10-19 23:10:08+00:00,Aylaazari,@ZamirLX Until it got dark,0,0,until it got dark,0.4,-0.15,Negative
151,2022-10-19 22:36:10+00:00,Aylaazari,@demigodgeous Na mushroom 🍄 fit do this kain thing,0,0,na mushroom fit do this kain thing,0.4,0.4,Positive
152,2022-10-19 17:13:46+00:00,Aylaazari,@Curious_Jonn Very serious question,2,0,very serious question,0.8666666666666667,-0.43333333333333335,Negative
154,2022-10-19 09:26:32+00:00,Aylaazari,@Thegrey8 @iamopele 🤣 I wish 😭,1,0,i wish,0.0,0.0,Neutral
156,2022-10-19 05:00:27+00:00,Aylaazari,@ninomyte @AareHmd @firstladyship Can you imagine??? Your climate change. Like a stupid child saying. Mummy if you don’t give me money I won’t complain with my. Drugs. Except the west is not your parent.,1,0,can you imagine your climate change like stupid child saying mummy if you don t give me money i won t complain with my drugs except west is not your parent,1.0,-0.7999999999999999,Negative
157,2022-10-19 04:58:25+00:00,Aylaazari,"This video actually hurts me cos I really thought perhaps this man has some sorta plan for Nigeria. 

Really !!! “ if you don’t guarantee our finances  we won’t comply with “your” climate change” likeee?a child begging for money, no shame, nothing. How do you even reason this way https://t.co/ax1ER3C57I",3,0,this video actually hurts me cos i really thought perhaps this man has some sorta plan nigeria really if you don t guarantee our finances we won t comply with your climate change likeee child begging money no shame nothing how do you even reason this way,0.16666666666666666,0.196875,Positive
158,2022-10-18 20:32:06+00:00,Aylaazari,@mykael_yuddy What are you looking at Jesus’ thigh kwanu?,1,0,what are you looking at jesus thigh kwanu,0.0,0.0,Neutral
160,2022-10-18 19:26:22+00:00,Aylaazari,A rat cannot eat holy communion. https://t.co/3DCmb0q27r,0,0,rat cannot eat holy communion,0.0,0.0,Neutral
161,2022-10-18 19:23:35+00:00,Aylaazari,@_justKryz @iamopele Like this is my first rodeo with JP. Abeg rest. 😂,0,0,like this is my first rodeo with jp abeg rest,0.3333333333333333,0.25,Positive
162,2022-10-18 18:44:27+00:00,Aylaazari,@iamopele Aswear,0,0,aswear,0.0,0.0,Neutral
163,2022-10-18 18:39:10+00:00,Aylaazari,@Curious_Jonn I taya man,1,0,i taya man,0.0,0.0,Neutral
164,2022-10-18 18:37:05+00:00,Aylaazari,@Curious_Jonn You get,0,0,you get,0.0,0.0,Neutral
165,2022-10-18 18:31:00+00:00,Aylaazari,Hmmmm eleyi gidigan.. https://t.co/MA0aQELma5,1,0,hmmmm eleyi gidigan,0.0,0.0,Neutral
166,2022-10-18 18:28:06+00:00,Aylaazari,"@iamopele Very confused human being. 

It sha depends on what you mean by confused and what you mean by human beings.",0,0,very confused human being it sha depends what you mean by confused what you mean by human beings,0.5308333333333334,-0.2575,Negative
167,2022-10-18 18:26:07+00:00,Aylaazari,"@foxypiano He does this and ppl claim he is wise, there is simply no need of you to keep upturning every single word looking for their meaning when the very existence of the word should imply it’s meaning is attached to something already existing. 
Very silly something.",3,0,he does this ppl claim he is wise there is simply no need you keep upturning every single word looking their meaning when very existence word should imply it s meaning is attached something already existing very silly something,0.5542857142857143,0.0357142857142857,Positive
168,2022-10-18 18:25:56+00:00,Aylaazari,"@foxypiano Our realities are expressed or at least we make an attempt at expressing them through language. Even if it’s not unanimous there are rules and consensus in most languages.
Deciding to upend the fundamental meaning of words used by any language is essentially a job no send.",2,0,our realities are expressed or at least we make attempt at expressing them through language even if it s not unanimous there are rules consensus most languages deciding upend fundamental meaning words used by any language is essentially job no send,0.39999999999999997,0.06666666666666667,Positive
169,2022-10-17 23:52:22+00:00,Aylaazari,@pedykruz I can’t,0,0,i can t,0.0,0.0,Neutral
170,2022-10-17 23:50:49+00:00,Aylaazari,@traysaayy So scary,0,0,so scary,1.0,-0.5,Negative
171,2022-10-17 22:47:39+00:00,Aylaazari,"@babydollars_ Lmao, that’s not true baby Gurl. I used to have the worst menorrhagia and dysmenorrhea but it has really helped reduce the pain, I literally just take a 500mg of Paracetamol and I’m good .

It does increase your libido and makes your face porcelain, generally I only have prices.",0,0,lmao that s not true baby gurl i used have worst menorrhagia dysmenorrhea but it has really helped reduce pain i literally just take 500mg paracetamol i m good it does increase your libido makes your face porcelain generally i only have prices,0.7416666666666667,0.05416666666666667,Positive
172,2022-10-17 22:37:15+00:00,Aylaazari,@babydollars_ Hi dear can you try pure evening primerose. It doesn’t prevent it but it does help reduce the cramps. You have to use it everyday tho,0,0,hi dear can you try pure evening primerose it doesn t prevent it but it does help reduce cramps you have use it everyday tho,0.55,0.007142857142857131,Positive
173,2022-10-17 22:27:16+00:00,Aylaazari,"@pedykruz Asin ehn. Becos!!!
He just wants money from the west, after all he has stolen what is this greed!!!!!!!

We are a poor nation? Ah god",0,0,asin ehn becos he just wants money west after all he has stolen what is this greed we are poor nation ah god,0.35,0.276837158203125,Positive
